generation_mode,fibro_typename,density,theta,seed,orientation_10,major_axis_10,minor_axis_10,orientation_20,major_axis_20,minor_axis_20,orientation_30,major_axis_30,minor_axis_30,orientation_40,major_axis_40,minor_axis_40,orientation_50,major_axis_50,minor_axis_50,orientation_60,major_axis_60,minor_axis_60,orientation_70,major_axis_70,minor_axis_70,orientation_80,major_axis_80,minor_axis_80,orientation_90,major_axis_90,minor_axis_90
threshold,interstitial,0.09600,-1.57080,82,4.646842,26.693492,7.350778,3.984674,32.452270,12.225577,3.156444,44.662971,16.030834,2.353907,57.787031,21.301423,2.012740,74.009849,30.281735,2.280738,91.999316,46.756053,2.372447,114.645230,73.609106,3.789688,152.738762,112.990588,1.714772,251.751747,157.425362
threshold,interstitial,0.09600,-1.57080,83,-10.294630,14.631109,6.801446,-8.877682,21.084453,10.805070,-8.281353,27.490232,14.959314,-6.534696,37.441377,19.085654,-2.803182,51.763123,25.075675,0.135067,72.478879,35.933057,1.665129,92.363185,62.035667,1.782040,132.896727,98.071951,-0.313458,224.986061,151.418441
threshold,interstitial,0.09600,-1.57080,84,-14.832906,22.158375,5.970637,-13.877893,26.537304,10.266191,-12.147917,33.219150,14.592695,-9.218023,44.523289,18.696724,-7.336550,60.271223,24.642221,-6.210305,78.856750,35.715892,-2.284406,105.268175,55.943557,1.569065,141.714885,94.063519,-1.168445,237.406866,145.847910
threshold,interstitial,0.09600,-1.57080,85,-3.029596,23.843323,5.822761,-0.882043,27.233427,9.943917,-1.280980,33.327790,14.166201,-1.833371,42.839340,18.564764,-1.637418,56.311795,24.559657,-0.399100,73.393379,36.006683,-0.840541,96.004246,60.244433,1.992620,129.610909,99.651698,0.089255,223.138539,150.772140
threshold,interstitial,0.09600,-1.57080,86,-2.012114,20.676249,6.372908,-1.921179,27.239402,10.728268,-1.806258,35.442707,14.679697,-1.052249,47.324158,18.743405,-1.052938,60.692035,25.440005,-0.779150,75.909153,38.632942,-1.423905,101.734505,61.889112,-4.595329,138.537229,100.224017,-1.647751,235.131690,151.064704
threshold,interstitial,0.09600,-1.57080,87,4.098542,18.139756,7.148925,2.678146,25.675518,11.639106,2.423260,34.221941,16.222650,1.078131,48.562323,19.881210,1.900543,63.016177,26.971333,2.503498,81.530147,40.455371,4.458508,106.283917,64.597690,3.401511,143.059482,105.580059,4.317879,240.847076,153.895405
threshold,interstitial,0.09600,-1.57080,88,-6.502427,29.546831,7.015874,-5.538345,30.650508,10.037145,-5.994336,36.649207,14.031129,-5.755577,45.237372,18.462158,-6.749607,56.653144,25.250819,-7.374375,73.333733,37.575295,-5.190464,93.950468,62.907416,-8.459226,133.370668,98.663499,-3.165158,225.478557,151.708296
threshold,interstitial,0.09600,-1.57080,89,-2.317732,11.258472,6.798424,-6.239292,17.556505,10.108557,-3.019535,23.942599,13.458525,-3.352425,32.790931,17.098004,-2.078726,48.167058,20.965131,-2.046471,65.259627,29.332591,1.705636,84.067583,47.962029,-6.384298,123.629335,82.512947,2.409822,206.135803,139.118817
threshold,interstitial,0.09600,-1.57080,90,2.462746,21.827342,7.459477,2.441298,29.960045,12.224389,3.771957,38.570005,17.063900,3.925346,51.128147,22.130097,4.633681,67.568166,30.180337,5.098056,86.952005,47.113792,-3.051174,110.085073,73.907275,1.805520,149.253924,110.529553,2.158543,247.347978,159.123696
threshold,interstitial,0.09600,-1.57080,91,15.244954,15.153866,7.625655,13.126392,22.089154,11.920237,10.495041,30.104416,15.858099,8.929947,39.910916,20.467544,7.136700,52.191712,27.894919,3.810595,73.366794,38.176571,2.388798,96.198839,60.771236,-10.394203,131.098031,96.866419,0.106637,220.086566,152.775662
threshold,interstitial,0.09600,-1.57080,92,-4.468620,20.050941,6.406153,-3.478462,26.064305,10.825048,-3.318742,33.591621,14.636347,-2.713100,43.133772,18.833149,-2.003058,58.745809,23.676249,-0.868640,78.613505,32.926947,-1.231243,104.229384,52.831294,1.330614,139.921788,93.713195,-2.552533,229.985173,143.181956
threshold,interstitial,0.09600,-1.57080,93,1.060548,17.634224,7.359093,1.809161,25.629126,11.705519,1.594679,33.941155,15.981038,1.558613,45.030510,20.537278,1.118447,58.476549,28.016826,2.257694,72.823418,44.158861,3.828213,99.789450,68.007513,-1.352820,138.277201,106.378287,0.917611,236.215898,154.933016
threshold,interstitial,0.09600,-1.57080,94,2.348425,24.334343,6.286217,2.339251,28.144529,10.316260,3.135892,34.944113,14.638274,4.674136,45.620175,18.869063,4.409391,60.328728,24.869970,5.013942,78.171876,36.363670,1.345246,102.080751,59.048458,0.841401,140.688627,97.445285,0.133690,234.084696,146.248168
threshold,interstitial,0.09600,-1.57080,95,-5.169734,16.944643,7.298371,-5.273722,23.609790,12.189430,-5.566732,31.794115,16.605797,-3.604861,44.475187,20.802578,-1.352543,58.273275,27.965989,-1.303409,76.535129,39.615057,-1.233946,103.145842,60.453141,4.079208,138.398542,100.989045,1.698367,229.872545,148.833250
threshold,interstitial,0.09600,-1.57080,96,-6.575474,14.810850,7.595800,-6.793591,21.357806,12.199832,-3.298217,29.241372,16.374959,-1.295016,41.641266,20.252451,-1.094975,58.161533,26.237182,-0.176807,77.768087,39.038779,-0.886848,104.784303,60.605657,-1.666815,143.851444,98.155154,-1.429081,236.133441,148.761115
threshold,interstitial,0.09600,-1.57080,97,10.141176,16.731144,6.800883,9.581425,24.046599,10.704064,8.722285,31.674461,14.649294,8.165584,42.061546,18.874925,8.673766,59.093472,23.859596,8.579618,82.935056,33.767049,6.570439,108.194094,56.342601,7.121492,138.977517,95.651139,3.274014,232.019009,148.685246
threshold,interstitial,0.09600,-1.57080,98,-5.503772,22.352628,6.438068,-3.914620,29.367795,10.743605,-2.855477,37.275576,14.899415,-2.998135,47.423300,19.705838,-2.803744,61.794556,26.412337,-1.559280,78.454122,39.472091,-0.679101,103.058725,62.888162,1.773617,141.245963,102.476777,0.554506,238.637920,148.114150
threshold,interstitial,0.09600,-1.57080,99,1.232010,23.161280,7.637970,1.360641,31.431532,12.931752,0.965114,41.192791,18.150042,0.489183,55.348243,24.209665,1.486165,72.559461,33.982536,4.326360,89.179965,50.185601,-1.351477,113.509933,77.315037,-4.550754,152.176058,114.743280,-0.034523,247.875123,164.489315
threshold,interstitial,0.09600,-1.57080,100,-5.798539,15.950595,8.042986,-6.469123,23.189007,12.693826,-4.174104,32.052812,16.789498,-3.159779,43.430269,21.702116,-2.558456,59.861702,28.170073,-1.112946,79.234798,40.406548,1.352850,102.312645,63.883221,2.019756,147.512646,96.723339,-0.738765,233.928317,150.835226
threshold,interstitial,0.09600,-1.04720,1,45.541597,27.420824,6.324452,45.858365,31.840684,10.079087,45.284792,40.204647,13.867136,44.506919,52.096332,17.895019,44.271047,69.303468,23.110682,44.229933,89.985301,32.700950,46.067945,114.181280,51.677102,49.660233,161.713828,79.795480,50.017428,269.144149,134.779447
threshold,interstitial,0.09600,-1.04720,2,47.950739,22.870994,6.183394,46.547882,28.807307,10.718703,44.651897,37.370301,14.593802,44.777651,49.082396,18.407636,45.764656,64.355307,23.613950,47.235184,86.486328,32.467289,50.199353,113.308171,52.906297,50.100647,160.197789,83.503476,51.352770,263.421115,137.626078
threshold,interstitial,0.09600,-1.04720,3,42.453226,20.851705,6.034935,42.388899,26.880093,10.257508,43.460414,33.811514,14.160538,44.552512,43.206300,18.020146,45.244315,56.748634,22.661044,45.847382,76.995377,29.966369,47.071381,103.635357,46.259544,48.106674,154.118690,76.112543,51.357835,247.479284,133.995339
threshold,interstitial,0.09600,-1.04720,4,39.765413,26.190238,6.213855,40.514596,30.845563,10.447278,41.544246,40.729407,14.001292,42.574782,52.489466,18.212865,43.587761,69.274577,23.973131,44.528688,95.263926,32.722766,48.515845,124.948190,51.814522,50.336622,166.296792,87.332495,50.683288,283.581502,140.818897
threshold,interstitial,0.09600,-1.04720,5,45.415534,35.239226,6.723288,45.676089,36.967093,9.808404,45.935910,46.805670,13.155332,46.182978,59.408608,17.237870,46.394439,75.497478,23.738359,45.113632,97.093748,36.225332,51.292039,129.762335,57.265966,52.488319,174.192043,90.307182,51.446889,287.287310,144.019617
threshold,interstitial,0.09600,-1.04720,6,45.235054,34.639158,6.654085,45.525142,36.293581,9.571523,45.211618,43.154037,13.094729,44.819675,54.953023,16.853032,44.737151,72.685999,21.738106,46.557486,93.663576,32.322684,49.805284,125.905053,50.911050,51.817637,170.409204,85.267447,50.499887,283.103156,137.883161
threshold,interstitial,0.09600,-1.04720,7,40.452110,27.804224,5.939193,40.180183,32.175200,9.890727,39.732964,40.838891,13.559960,40.116187,53.065617,17.417387,41.129050,68.611547,22.935599,42.838808,88.186159,32.810679,45.521711,120.162146,50.367909,45.584881,179.027516,77.186150,47.277138,274.515700,135.022277
threshold,interstitial,0.09600,-1.04720,8,40.610503,25.592298,5.633616,39.517138,32.326365,9.759753,40.902536,41.240729,13.371848,41.260291,53.923303,17.036794,41.497701,70.115482,22.286988,42.769209,91.739157,31.957517,45.374655,124.126898,48.513152,51.303580,167.712367,80.741606,49.191750,275.955234,134.983654
threshold,interstitial,0.09600,-1.04720,9,50.096917,26.406505,6.833052,49.392033,37.054598,11.146871,50.589462,51.183118,14.789124,51.306736,67.273155,19.116565,51.477201,87.149159,24.915152,52.128972,108.621631,35.806946,51.754168,136.679215,57.805021,54.055143,184.844981,88.616525,54.162869,305.750752,141.378568
threshold,interstitial,0.09600,-1.04720,10,45.132267,32.310030,6.667976,44.208220,34.580573,9.501289,44.556666,42.717186,12.980890,44.862009,53.243395,16.902108,45.562328,67.472707,22.644730,46.602399,92.030656,30.644972,48.436183,126.741781,47.356647,52.263651,171.161247,82.024154,52.622913,286.246885,131.753022
threshold,interstitial,0.09600,-1.04720,11,42.967973,26.471506,5.815146,43.632650,33.426171,9.516269,43.571491,41.063184,13.441977,43.788094,52.011911,17.546973,44.156893,68.559374,22.569899,44.544311,91.067383,30.698112,44.555751,117.029005,48.244862,46.050057,158.577687,80.081668,49.426324,273.702407,132.815614
threshold,interstitial,0.09600,-1.04720,12,46.364894,24.751559,6.059774,45.268451,31.718718,10.306699,44.143151,40.059057,14.419992,43.346348,52.248101,18.870070,43.647545,72.066469,24.040252,45.574462,93.139475,34.777713,47.367656,124.505877,54.434380,51.038666,177.386341,83.093723,50.608616,287.271706,137.972558
threshold,interstitial,0.09600,-1.04720,13,47.835867,23.596358,5.979579,46.466015,30.932579,9.923994,45.879361,39.651536,13.613585,44.898922,51.198752,17.669990,45.260522,66.883052,23.515078,45.882777,91.849566,32.762290,50.981373,117.728203,52.688958,51.627374,169.009680,81.517741,53.503026,271.061741,139.351386
threshold,interstitial,0.09600,-1.04720,14,34.595103,22.672082,5.772092,33.805581,28.214649,9.835706,34.518633,35.519377,13.772852,36.006713,47.585160,17.659333,38.067064,65.374838,22.573398,40.224554,86.801710,32.313453,42.619701,116.785047,49.938929,47.074628,160.942788,81.170323,45.808966,262.228606,137.205779
threshold,interstitial,0.09600,-1.04720,15,45.446407,25.110460,5.396857,45.357725,29.466358,9.729076,45.830884,36.625134,13.660144,45.229303,47.993733,17.788329,44.906302,66.337759,22.448361,45.884869,83.722899,33.862933,48.443412,112.587675,53.291918,49.822188,157.652813,84.002503,53.532134,269.848575,134.856088
threshold,interstitial,0.09600,-1.04720,16,43.307347,16.965660,6.554605,43.982392,24.985586,10.141704,41.589342,32.885698,14.065174,42.318324,45.443264,17.807373,43.459392,64.732639,22.364730,43.692884,91.811352,30.368491,44.426419,120.488078,49.609367,46.242272,162.787518,84.033241,50.402180,265.392846,139.224210
threshold,interstitial,0.09600,-1.04720,17,46.761599,26.196040,5.831802,45.926535,29.960346,9.759593,45.431885,37.158088,13.643269,44.837965,49.362271,16.968913,44.650088,63.576774,22.040339,42.928568,84.181080,30.696715,44.731847,115.150771,47.485287,50.764054,156.532789,80.473700,50.139861,267.427188,135.611528
threshold,interstitial,0.09600,-1.04720,18,36.169055,18.628973,6.056857,37.638083,26.509853,9.731843,39.158665,34.936901,13.528448,40.212797,50.281892,16.556775,41.178360,70.173274,21.056776,42.433202,94.551011,29.434991,45.245512,121.548925,48.091335,48.569578,169.446288,77.854559,48.494170,274.073061,133.171448
threshold,interstitial,0.09600,-1.04720,19,48.449378,17.136174,6.722944,48.076272,25.198212,10.654381,46.405527,35.682997,14.174323,44.669801,50.760649,17.643645,45.009263,70.095264,23.218960,45.206275,96.646824,32.407613,48.038949,122.236156,52.236225,46.570864,167.740829,82.127420,49.090557,270.275724,137.923753
threshold,interstitial,0.09600,-1.04720,20,49.901471,24.819874,6.612594,49.051966,32.037764,11.051773,48.837255,42.716434,15.077760,49.353489,57.237107,19.448594,49.300778,74.469207,26.363298,50.003665,96.695735,37.144687,50.302816,126.685104,56.349139,55.242915,174.773749,87.992302,53.760961,280.021660,146.065476
threshold,interstitial,0.09600,-1.04720,21,46.675038,14.708376,6.756851,45.000000,22.337390,10.721894,45.556731,32.341299,14.153125,45.759763,48.387124,16.952866,46.724156,66.162434,21.549336,47.619820,85.455337,30.599740,47.339002,116.314650,46.693384,50.606502,164.078052,77.234697,51.588551,271.201295,132.231305
threshold,interstitial,0.09600,-1.04720,22,44.547554,25.063109,5.770289,45.683890,31.888064,9.979951,46.439859,41.995400,13.497320,46.282261,56.772676,16.709946,46.102055,74.708150,21.523815,45.795982,98.397478,29.629009,48.294077,123.913746,47.415455,50.067513,179.075327,74.924920,50.674794,281.636693,132.245620
threshold,interstitial,0.09600,-1.04720,23,30.072613,28.510038,6.871282,31.509142,33.166474,11.615322,34.546238,42.091509,16.395889,37.198659,56.731583,20.902277,39.207242,76.422498,26.837040,41.242206,102.035224,37.058414,44.747290,129.876975,57.942602,49.444664,175.937498,89.464804,47.308635,282.699614,146.312005
threshold,interstitial,0.09600,-1.04720,24,47.811200,20.027972,6.819045,47.290524,28.307166,10.995405,46.088845,38.064304,14.925135,45.317978,51.164521,19.289733,44.849902,68.631178,25.780756,46.735754,91.138045,36.815533,49.868536,131.251983,52.648400,51.480543,176.865040,84.235697,50.088006,283.853405,140.726142
threshold,interstitial,0.09600,-1.04720,25,44.289830,26.295691,5.502904,43.865797,32.160981,9.636460,43.705571,40.928016,13.289226,43.359228,55.688121,16.270013,43.805950,73.972748,20.956327,44.554046,96.201669,29.775322,46.499126,130.194347,46.064267,49.492456,167.177390,82.588585,49.783614,275.276040,138.015462
threshold,interstitial,0.09600,-1.04720,26,48.789192,26.175794,5.817230,48.644820,32.857072,9.997001,47.831913,40.245626,14.351097,46.788709,53.140309,18.496784,46.581011,70.734376,24.304737,47.216512,96.707997,33.219220,49.331435,121.371260,52.518408,54.118975,168.763132,85.242466,51.804004,280.218346,140.113086
threshold,interstitial,0.09600,-1.04720,27,43.217200,35.752569,7.124358,43.740139,38.599856,10.029532,44.265489,48.113266,13.459236,45.012683,60.399712,17.392738,45.161503,78.382943,22.553256,45.281162,99.971635,33.194556,48.773661,121.388552,57.062101,50.180457,175.904503,86.629278,50.483249,279.891219,146.329728
threshold,interstitial,0.09600,-1.04720,28,44.521795,11.367131,7.290693,42.287103,18.598679,10.556922,39.361226,27.011717,13.429120,37.410174,37.352953,16.998317,37.509855,52.704498,21.382924,39.838073,74.782513,28.947723,45.419343,105.119312,46.014204,49.409075,153.021148,76.472748,49.166449,245.782287,132.025605
threshold,interstitial,0.09600,-1.04720,29,49.172346,19.254581,6.227753,49.501323,26.204248,10.187810,48.798805,34.183762,14.268354,47.967297,46.431126,18.520458,47.668937,66.095758,23.153887,47.041724,88.024203,31.774852,48.855231,115.980828,49.061433,51.733021,155.967650,83.851299,50.979992,261.551329,136.558092
threshold,interstitial,0.09600,-1.04720,30,41.324619,30.285777,5.717552,40.871432,35.878224,10.103782,41.741198,45.635335,14.120869,42.345824,59.967142,18.475538,44.647537,77.185245,25.381062,46.626383,98.905714,36.714673,48.207632,133.804798,54.268495,48.643570,174.297523,90.460632,50.270430,291.863929,140.642891
threshold,interstitial,0.09600,-1.04720,31,47.839405,25.763482,6.572514,48.592895,30.604913,10.820826,47.098405,38.612026,14.969978,46.783548,50.028692,19.285684,47.243426,64.814507,25.173322,47.957968,85.488558,35.275492,47.648167,110.397649,54.806284,51.908189,164.388490,83.576026,51.282418,264.365433,141.915421
threshold,interstitial,0.09600,-1.04720,32,43.812853,27.507226,6.644986,44.423478,31.925514,10.985322,43.793702,40.299155,15.203824,44.042699,51.902437,19.542019,43.209099,68.850932,25.066504,44.457003,91.669669,34.630722,45.732894,121.454432,53.316712,48.894363,163.157931,88.168033,48.657060,272.733563,141.336638
threshold,interstitial,0.09600,-1.04720,33,45.557434,29.119388,6.060701,45.674613,36.069439,10.259258,45.313731,48.007976,13.557370,45.255671,60.832989,18.094158,45.152911,79.188584,24.649012,45.369858,99.509913,37.723133,48.456750,130.611219,58.747371,52.662641,183.910290,88.551851,52.033187,281.589807,148.380392
threshold,interstitial,0.09600,-1.04720,34,48.479611,26.759515,6.087424,49.378766,34.395632,10.258341,48.511781,43.073445,14.183845,48.710082,55.233169,18.323293,48.636260,71.697893,23.850269,47.546441,92.960267,34.486092,50.823067,122.436720,54.060388,50.256114,170.363665,86.491400,51.075928,274.483832,143.290735
threshold,interstitial,0.09600,-1.04720,35,46.895232,29.690273,6.467881,47.623036,33.981581,10.364577,46.546802,42.467373,14.587113,46.618823,54.101915,19.069334,47.653442,69.104060,25.420359,49.664813,90.824212,35.094539,50.281275,119.413018,52.540630,55.576176,165.211689,86.748634,54.519626,269.837546,143.721277
threshold,interstitial,0.09600,-1.04720,36,47.837814,20.839614,6.647573,47.843869,29.006369,10.788839,47.237032,38.424725,14.630213,46.644881,52.400017,18.267290,47.258537,70.696793,23.148464,48.629275,96.375278,30.951411,49.453492,129.030627,46.352185,50.238416,175.125735,78.130796,52.858996,281.840260,133.605437
threshold,interstitial,0.09600,-1.04720,37,37.115101,32.585428,7.279570,37.913417,35.397595,10.326302,38.439911,42.845575,14.471368,39.648343,55.540610,18.388396,40.907992,73.762666,23.155792,42.686683,96.605349,31.680687,46.675070,126.584148,49.578492,50.139588,170.914013,82.975186,49.253881,281.761789,135.884002
threshold,interstitial,0.09600,-1.04720,38,39.457690,28.361666,6.745319,40.702918,36.329453,11.513351,40.597753,46.856502,15.894573,41.533371,61.049877,20.587069,42.687354,77.801022,27.679468,43.601523,105.461787,37.644049,46.275042,136.109879,58.480074,50.624802,174.629865,93.119298,49.590898,296.088710,143.358631
threshold,interstitial,0.09600,-1.04720,39,52.933681,28.940425,6.218800,53.478762,32.295630,9.831324,51.811654,39.923613,13.500585,50.411600,51.747357,17.092988,49.463182,66.686850,22.052045,48.223220,87.651188,30.797760,50.203177,116.805918,48.717375,52.348468,165.894047,78.655057,53.988794,270.532346,132.474346
threshold,interstitial,0.09600,-1.04720,40,41.787055,21.341768,6.605753,42.262275,29.920261,10.783013,44.140821,39.394995,15.018512,45.165028,55.032567,18.745089,46.416680,71.188680,25.346028,47.371204,93.773191,36.521291,46.959225,123.912411,55.806624,48.184732,171.656509,86.387809,50.041739,281.262167,143.698062
threshold,interstitial,0.09600,-1.04720,41,42.013684,23.267451,5.918593,41.651772,27.919581,10.542868,41.992010,34.702374,15.117992,42.007523,48.620124,18.911417,43.676955,69.199509,23.640160,45.500018,97.704376,31.876712,48.813359,122.899751,52.878117,50.609721,169.891274,84.237232,51.216475,282.953949,139.013133
threshold,interstitial,0.09600,-1.04720,42,41.248818,27.552538,5.582822,41.363599,31.385876,9.455482,42.575915,39.814927,13.106988,44.072928,53.979966,16.304005,44.828113,71.063312,21.152134,45.692424,95.692503,29.858709,48.365194,121.963274,49.109709,48.764299,170.934145,80.411897,48.979880,275.273620,136.544836
threshold,interstitial,0.09600,-1.04720,43,35.922558,31.002528,6.812428,36.221579,36.940169,10.455911,36.900305,47.480902,14.107629,37.700323,59.985655,18.726310,39.318738,77.318650,25.147103,43.109403,99.534686,36.738519,45.836137,124.992880,61.004443,49.219916,174.592261,91.306039,48.353911,278.255785,149.471325
